Latitude,Ratings,url,Name,Longtitude
77.64227,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5897386-Reviews-18_China_Town-Bengaluru_Karnataka.html,18 China Town,5897386
77.56912,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5901329-Reviews-Ganesha_Darshini-Bengaluru_Karnataka.html,Ganesha Darshini,5901329
77.6401,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d6000537-Reviews-Windsor_Food_Beer-Bengaluru_Karnataka.html,Windsor Food & Beer,6000537
77.70813,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d11800834-Reviews-A2B_Veg-Bengaluru_Karnataka.html,A2B Veg,11800834
77.69219,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5898861-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,5898861
77.581276,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7393039-Reviews-L_J_Bakery-Bengaluru_Karnataka.html,L J Bakery,7393039
77.55181,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7393086-Reviews-New_Sagar_Fast_Food-Bengaluru_Karnataka.html,New Sagar Fast Food,7393086
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9452597-Reviews-Cheta_s_Chai-Bengaluru_Karnataka.html,,
77.58625,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7909488-Reviews-Subway-Bengaluru_Karnataka.html,Subway,7909488
77.61009,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d10636228-Reviews-Whooppezz_BTM_Layout-Bengaluru_Karnataka.html,Whooppezz BTM Layout,10636228
77.59608,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926568-Reviews-Pop_Z_Kitchen-Bengaluru_Karnataka.html,Pop'Z Kitchen,7926568
77.57149,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925164-Reviews-Goli_Vada_Pav_No_1-Bengaluru_Karnataka.html,Goli Vada Pav No. 1,7925164
77.59786,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925508-Reviews-The_Parisian_Cafe_by_Breadworks-Bengaluru_Karnataka.html,The Parisian Cafe by Breadworks,7925508
77.55686,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5915677-Reviews-Yuan_Restaurant-Bengaluru_Karnataka.html,Yuan Restaurant,5915677
77.66421,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925829-Reviews-Kabab_Magic-Bengaluru_Karnataka.html,Kabab Magic,7925829
77.64817,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926744-Reviews-Srinidhi_Upachar-Bengaluru_Karnataka.html,Srinidhi Upachar,7926744
77.63758,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9601053-Reviews-California_Pizza_Kitchen-Bengaluru_Karnataka.html,California Pizza Kitchen,9601053
77.66562,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d4935314-Reviews-Tilt_Gastropub-Bengaluru_Karnataka.html,Tilt Gastropub,4935314
77.60488,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d9561469-Reviews-The_Glass_House-Bengaluru_Karnataka.html,The Glass House,9561469
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7059072-Reviews-Pathaan_Saheb-Bengaluru_Karnataka.html,,
77.66515,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7932615-Reviews-Hyderabad_Biryani_Utsav-Bengaluru_Karnataka.html,Hyderabad Biryani Utsav,7932615
77.60024,3.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d850240-Reviews-Casa_Del_Sol-Bengaluru_Karnataka.html,Casa Del Sol,850240
77.610146,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010198-Reviews-Swadista_Aahar-Bengaluru_Karnataka.html,Swadista Aahar,7010198
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8391737-Reviews-East-Bengaluru_Karnataka.html,,
77.6023,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4603409-Reviews-Ayda_Persian_Kitchen-Bengaluru_Karnataka.html,Ayda Persian Kitchen,4603409
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7166172-Reviews-Melting_Pot-Bengaluru_Karnataka.html,,
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903856-Reviews-KFC-Bengaluru_Karnataka.html,,
77.67535,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5898875-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,5898875
77.65161,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8644321-Reviews-Sangam_Sweets-Bengaluru_Karnataka.html,Sangam Sweets,8644321
77.63982,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7906016-Reviews-Parathas_And_Dosas-Bengaluru_Karnataka.html,Parathas And Dosas,7906016
77.64113,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d10490035-Reviews-Fusion_Street_Global_Cuisine-Bengaluru_Karnataka.html,Fusion Street Global Cuisine,10490035
77.63234,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378792-Reviews-Rahham_s_International-Bengaluru_Karnataka.html,Rahham's International,8378792
77.701775,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9467259-Reviews-Nandhana_Palace_by_Nandhini_Palace-Bengaluru_Karnataka.html,Nandhana Palace by Nandhini Palace,9467259
77.621574,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911433-Reviews-Subway-Bengaluru_Karnataka.html,Subway,5911433
77.63052,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924723-Reviews-Royal_Garden_Family_Restaurant-Bengaluru_Karnataka.html,Royal Garden Family Restaurant,7924723
77.70297,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924705-Reviews-Gajanana_Mithai_Ghar_Sweets-Bengaluru_Karnataka.html,Gajanana Mithai Ghar Sweets,7924705
77.58806,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8078734-Reviews-Raj_Bhavan_Sweets-Bengaluru_Karnataka.html,Raj Bhavan Sweets,8078734
77.744995,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924991-Reviews-The_19th_Main_Cafe-Bengaluru_Karnataka.html,The 19th Main Cafe,7924991
77.54396,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925863-Reviews-Goli_Vada_Pav_No_1-Bengaluru_Karnataka.html,Goli Vada Pav No. 1,7925863
77.60906,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926290-Reviews-Sagar_Chats-Bengaluru_Karnataka.html,Sagar Chats,7926290
77.57346,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925507-Reviews-Pizza_Hut-Bengaluru_Karnataka.html,Pizza Hut,7925507
77.65666,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1012975-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,1012975
77.55986,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1949161-Reviews-Freskka-Bengaluru_Karnataka.html,Freskka,1949161
77.64467,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5907446-Reviews-Paratha_House-Bengaluru_Karnataka.html,Paratha House,5907446
77.59749,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d1049439-Reviews-Java_City-Bengaluru_Karnataka.html,Java City,1049439
77.64096,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8085680-Reviews-Zaica_Dine_Wine-Bengaluru_Karnataka.html,Zaica Dine & Wine,8085680
77.60824,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925778-Reviews-Eatery-Bengaluru_Karnataka.html,Eatery,7925778
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9791532-Reviews-7_Biryanis_By_Kuchipudi-Bengaluru_Karnataka.html,,
77.68341,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5915344-Reviews-Yellow_Field-Bengaluru_Karnataka.html,Yellow Field,5915344
77.65475,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010065-Reviews-Kanti_s-Bengaluru_Karnataka.html,Kanti's,7010065
77.60191,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010226-Reviews-Wild_Spice-Bengaluru_Karnataka.html,Wild Spice,7010226
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069072-Reviews-Empire_Restaurant-Bengaluru_Karnataka.html,,
77.613884,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8085589-Reviews-Hotel_Ajantha_Restaurant-Bengaluru_Karnataka.html,Hotel Ajantha Restaurant,8085589
77.57785,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8682977-Reviews-Grand_Inn_Restaurant-Bengaluru_Karnataka.html,Grand Inn Restaurant,8682977
77.616554,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5786304-Reviews-Barbeque_Junction-Bengaluru_Karnataka.html,Barbeque Junction,5786304
77.57153,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6104432-Reviews-Hallimane-Bengaluru_Karnataka.html,Hallimane,6104432
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5900302-Reviews-Daddy_s_Deli-Bengaluru_Karnataka.html,,
77.6176,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8096873-Reviews-Wareabouts-Bengaluru_Karnataka.html,Wareabouts,8096873
77.60626,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009985-Reviews-Bon_Sante-Bengaluru_Karnataka.html,Bon Sante,7009985
77.60943,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d776718-Reviews-Hint-Bengaluru_Karnataka.html,hint,776718
77.66197,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5997132-Reviews-The_Lobby_Cafe-Bengaluru_Karnataka.html,The Lobby Cafe,5997132
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7796500-Reviews-Kanti_Sweets-Bengaluru_Karnataka.html,,
77.658714,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7322670-Reviews-Hyderabadi_Bawarchi-Bengaluru_Karnataka.html,Hyderabadi Bawarchi,7322670
77.599106,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1945648-Reviews-Khooshboo-Bengaluru_Karnataka.html,Khooshboo,1945648
77.66003,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926535-Reviews-Mcdonald_s-Bengaluru_Karnataka.html,Mcdonald's,7926535
77.58636,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5932340-Reviews-Alampur_Bar_Restaurant-Bengaluru_Karnataka.html,Alampur Bar & Restaurant,5932340
77.59409,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5898763-Reviews-Banjara_Restaurant-Bengaluru_Karnataka.html,Banjara Restaurant,5898763
77.60771,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924735-Reviews-Lazeez_Rolls-Bengaluru_Karnataka.html,Lazeez Rolls,7924735
77.60956,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9855546-Reviews-38_Castle_Street-Bengaluru_Karnataka.html,38 Castle Street,9855546
77.57511,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010103-Reviews-Mayu_Restaurant-Bengaluru_Karnataka.html,Mayu Restaurant,7010103
77.5676,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7392939-Reviews-Hotel_Dwaraka-Bengaluru_Karnataka.html,Hotel Dwaraka,7392939
77.64184,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010216-Reviews-The_Rock-Bengaluru_Karnataka.html,The Rock,7010216
77.601814,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5900226-Reviews-Continental_Restaurant-Bengaluru_Karnataka.html,Continental Restaurant,5900226
77.60182,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1096962-Reviews-Bowring_Institute-Bengaluru_Karnataka.html,Bowring Institute,1096962
77.62922,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5997313-Reviews-The_Delhi_6-Bengaluru_Karnataka.html,The Delhi 6,5997313
77.58846,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d4367610-Reviews-Big_Straw-Bengaluru_Karnataka.html,Big Straw,4367610
77.52196,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903875-Reviews-KFC-Bengaluru_Karnataka.html,KFC,5903875
77.67967,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8653138-Reviews-Xplode_Resto_Bar-Bengaluru_Karnataka.html,Xplode - Resto Bar,8653138
77.571304,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8398869-Reviews-Hatti_Kaapi-Bengaluru_Karnataka.html,Hatti Kaapi,8398869
77.55406,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7058970-Reviews-Cityzen_Restaurant-Bengaluru_Karnataka.html,Cityzen Restaurant,7058970
77.739525,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d3524590-Reviews-Bageecha_Multicuisine_Family_Restaurant-Bengaluru_Karnataka.html,Bageecha Multicuisine Family Restaurant,3524590
77.59682,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5907421-Reviews-Paramount_Restaurant-Bengaluru_Karnataka.html,Paramount Restaurant,5907421
77.5833,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5811330-Reviews-The_Anchorage-Bengaluru_Karnataka.html,The Anchorage,5811330
77.60677,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4662492-Reviews-Yak_s_Kitchen-Bengaluru_Karnataka.html,Yak's Kitchen,4662492
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926321-Reviews-M_M_A_Kabab_s_Biriyani_Center-Bengaluru_Karnataka.html,,
77.619194,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7755290-Reviews-Tunday_Kababi-Bengaluru_Karnataka.html,Tunday Kababi,7755290
77.48538,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1181249-Reviews-Vicky_s_La_Terrezza-Bengaluru_Karnataka.html,Vicky's La Terrezza,1181249
77.6597,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926062-Reviews-Joshitha_Andhra_Mess-Bengaluru_Karnataka.html,Joshitha Andhra Mess,7926062
77.633545,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5068824-Reviews-Benito_s-Bengaluru_Karnataka.html,Benito's,5068824
77.74357,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7383094-Reviews-Bhagini-Bengaluru_Karnataka.html,Bhagini,7383094
77.64233,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5786261-Reviews-Cocoa_Trees-Bengaluru_Karnataka.html,Cocoa Trees,5786261
77.59415,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7931195-Reviews-New_Royal_Restaurant-Bengaluru_Karnataka.html,New Royal Restaurant,7931195
77.63604,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5897462-Reviews-Abhiruchi_Palace_Restaurant-Bengaluru_Karnataka.html,Abhiruchi Palace Restaurant,5897462
77.610245,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5905342-Reviews-Marwa-Bengaluru_Karnataka.html,Marwa,5905342
77.71752,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7816114-Reviews-Udupi_Deluxe-Bengaluru_Karnataka.html,Udupi Deluxe,7816114
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6787068-Reviews-Punjabi_by_Nature-Bengaluru_Karnataka.html,,
77.58305,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1902966-Reviews-Cable_Car-Bengaluru_Karnataka.html,Cable Car,1902966
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d807646-Reviews-Tangerine_Sizzlers_More-Bengaluru_Karnataka.html,,
77.59446,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5998576-Reviews-The_Cafee_by_Oakwood-Bengaluru_Karnataka.html,The Cafee by Oakwood,5998576
77.52865,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5068990-Reviews-Cibo_Esca-Bengaluru_Karnataka.html,Cibo Esca,5068990
77.67513,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d10501018-Reviews-Thalassery_Restaurant-Bengaluru_Karnataka.html,Thalassery Restaurant,10501018
77.58283,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5967063-Reviews-Chaatimes-Bengaluru_Karnataka.html,Chaatimes,5967063
77.60751,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8085672-Reviews-Aagaman_Veg-Bengaluru_Karnataka.html,Aagaman Veg,8085672
77.5595,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814310-Reviews-Amma_s_Pastries-Bengaluru_Karnataka.html,Amma's Pastries,7814310
77.51751,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8390821-Reviews-Dalma-Bengaluru_Karnataka.html,Dalma,8390821
77.57075,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8549649-Reviews-The_Bel_St-Bengaluru_Karnataka.html,The Bel St.,8549649
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010038-Reviews-Harshi_Super_Sandwich-Bengaluru_Karnataka.html,,
77.5927,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5909299-Reviews-Richies_Rahhamans_Family_Restaurant-Bengaluru_Karnataka.html,Richies Rahhamans Family Restaurant,5909299
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d1640060-Reviews-Blue_Alps-Bengaluru_Karnataka.html,,
77.73414,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8079791-Reviews-Cafe_Palmyra-Bengaluru_Karnataka.html,Cafe Palmyra,8079791
77.62961,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d812287-Reviews-The_Rendezvous-Bengaluru_Karnataka.html,The Rendezvous,812287
77.63695,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903833-Reviews-KFC-Bengaluru_Karnataka.html,KFC,5903833
77.63911,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5907492-Reviews-Paramount_Restaurant-Bengaluru_Karnataka.html,Paramount Restaurant,5907492
77.58542,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5900799-Reviews-Eden_Park_Restaurant-Bengaluru_Karnataka.html,Eden Park Restaurant,5900799
77.5842,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d10302766-Reviews-Hug_In_A_Mug-Bengaluru_Karnataka.html,Hug In A Mug,10302766
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069046-Reviews-Delicacy-Bengaluru_Karnataka.html,,
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6002171-Reviews-Kim_Lee-Bengaluru_Karnataka.html,,
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8090673-Reviews-Punjabi_By_Nature_Express-Bengaluru_Karnataka.html,,
77.592926,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8416306-Reviews-Indian_Bistro-Bengaluru_Karnataka.html,Indian Bistro,8416306
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009957-Reviews-Babylon_Express-Bengaluru_Karnataka.html,,
77.59838,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925080-Reviews-The_Hyderabad_Southern_Spice-Bengaluru_Karnataka.html,The Hyderabad Southern Spice,7925080
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7284515-Reviews-Casa_Ole-Bengaluru_Karnataka.html,,
77.584404,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8664585-Reviews-Pem_s_Punjabi-Bengaluru_Karnataka.html,Pem's Punjabi,8664585
77.61732,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7193328-Reviews-Cafe_Ambroisie-Bengaluru_Karnataka.html,Cafe Ambroisie,7193328
77.56512,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d8065353-Reviews-Sezhwan_Dragon-Bengaluru_Karnataka.html,Sezhwan Dragon,8065353
77.59357,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d1116639-Reviews-Casa_Piccola-Bengaluru_Karnataka.html,Casa Piccola,1116639
77.59913,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5902912-Reviews-Hotel_Richmond_Residency_Restaurant-Bengaluru_Karnataka.html,Hotel Richmond Residency Restaurant,5902912
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d2631526-Reviews-The_Orchard-Bengaluru_Karnataka.html,,
77.68103,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925099-Reviews-Kolkata_Chat_House-Bengaluru_Karnataka.html,Kolkata Chat House,7925099
77.69602,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4297425-Reviews-Secret_Recipe_Phoenix_Market-Bengaluru_Karnataka.html,Secret Recipe Phoenix Market,4297425
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d2447540-Reviews-D_Lish_Roof_Top_Multi_Cuisine_Restaurant-Bengaluru_Karnataka.html,,
77.6533,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5897711-Reviews-Akana_Restaurant-Bengaluru_Karnataka.html,Akana Restaurant,5897711
77.65649,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926488-Reviews-Mr_Idli-Bengaluru_Karnataka.html,Mr. Idli,7926488
77.62275,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903769-Reviews-KFC-Bengaluru_Karnataka.html,KFC,5903769
77.658714,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5997577-Reviews-Tawa_Tandoor_Aur_Tadka-Bengaluru_Karnataka.html,Tawa Tandoor Aur Tadka,5997577
77.60861,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5997601-Reviews-Hyderabad_Bawarchi_Biryani-Bengaluru_Karnataka.html,Hyderabad Bawarchi Biryani,5997601
77.61395,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926007-Reviews-Siddique_Kabab_Centre-Bengaluru_Karnataka.html,Siddique Kabab Centre,7926007
77.7116,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4507264-Reviews-Flavours_of_China-Bengaluru_Karnataka.html,Flavours of China,4507264
77.48252,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009964-Reviews-Captain_Cook_Food_Court-Bengaluru_Karnataka.html,Captain Cook Food Court,7009964
77.59681,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d2241274-Reviews-F_Bar_Kitchen-Bengaluru_Karnataka.html,F Bar & Kitchen,2241274
77.61476,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5908151-Reviews-Purple_Haze-Bengaluru_Karnataka.html,Purple Haze,5908151
77.66139,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8377790-Reviews-Kolkata_Rolls-Bengaluru_Karnataka.html,Kolkata Rolls,8377790
,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7696964-Reviews-Waffle_Walla-Bengaluru_Karnataka.html,,
77.52932,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5906334-Reviews-Narmadha_s_Hyderabad_Biriyani-Bengaluru_Karnataka.html,Narmadha's Hyderabad Biriyani,5906334
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925173-Reviews-California_Burrito-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5999381-Reviews-Uttam_Sagar-Bengaluru_Karnataka.html,,
77.6416,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4201076-Reviews-Esplanade_Kitchen_Bar-Bengaluru_Karnataka.html,Esplanade - Kitchen & Bar,4201076
77.68863,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d6158720-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,6158720
77.60843,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d9714494-Reviews-Pindi-Bengaluru_Karnataka.html,Pindi,9714494
77.58606,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5068795-Reviews-Aqua_Restaurant-Bengaluru_Karnataka.html,Aqua Restaurant,5068795
77.70118,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5997734-Reviews-The_Dhaba_Marathahalli-Bengaluru_Karnataka.html,The Dhaba Marathahalli,5997734
77.48714,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5898843-Reviews-Bay_Leaf_Restaurant-Bengaluru_Karnataka.html,Bay Leaf Restaurant,5898843
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910450-Reviews-Shiv_Sagar_Veg_Restaurant-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924998-Reviews-Hari_Super_Sandwich-Bengaluru_Karnataka.html,,
,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5069000-Reviews-Chungs_Dumpling_House-Bengaluru_Karnataka.html,,
77.60397,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d7009952-Reviews-7_Plates-Bengaluru_Karnataka.html,7 Plates,7009952
77.7011,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d5905384-Reviews-Mast_Kalander-Bengaluru_Karnataka.html,Mast Kalander,5905384
77.65164,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010090-Reviews-Mmishmash-Bengaluru_Karnataka.html,Mmishmash,7010090
77.596436,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d9808318-Reviews-Attic-Bengaluru_Karnataka.html,Attic,9808318
77.646255,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d3935338-Reviews-Beyond_China-Bengaluru_Karnataka.html,Beyond China,3935338
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d2424006-Reviews-In_Wok-Bengaluru_Karnataka.html,,
77.73265,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d3864524-Reviews-Estia-Bengaluru_Karnataka.html,Estia,3864524
77.63633,4.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d6000898-Reviews-Danny_Lambas_Punjabi_Dhaba-Bengaluru_Karnataka.html,Danny Lambas Punjabi Dhaba,6000898
77.62028,3.5,https://www.tripadvisor.in/Restaurant_Review-g297628-d4100834-Reviews-Waggah_border-Bengaluru_Karnataka.html,Waggah border,4100834
77.5833,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d4379326-Reviews-Hotel_Guru-Bengaluru_Karnataka.html,Hotel Guru,4379326
77.63713,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5903398-Reviews-Jukebox-Bengaluru_Karnataka.html,Jukebox,5903398
77.62691,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7010057-Reviews-Grubnomic-Bengaluru_Karnataka.html,Grubnomic,7010057
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d5905889-Reviews-Moksha-Bengaluru_Karnataka.html,,
,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d8407299-Reviews-Chillies-Bengaluru_Karnataka.html,,
77.56487,4.0,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924511-Reviews-Kamat_Hotel_Restaurant-Bengaluru_Karnataka.html,Kamat Hotel Restaurant,7924511
